family,condition,train_eps,rob_lam,eps,score,variant,target,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,auprc,0.6026785714285714,0.15604852846173142,0.06978702348584842,0.4089497942318562,0.7964073486252866,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,prevalence,0.08,0.0,0.0,0.08,0.08,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe,0.5597929403587124,0.03152904896113198,0.014100219348602044,0.5206507314469931,0.5989351492704317,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.43657500280823686,0.08406852076303518,0.03759658543879983,0.3322068816301285,0.5409431239863451,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,auroc,0.9771229739252995,0.023413391997024916,0.010470787217839454,0.9480560686085772,1.0061898792420219,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,auprc,0.843531746031746,0.1477147294024496,0.06606003524437283,0.660149088193367,1.026914403870125,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,prevalence,0.09113958478858704,0.020742815720837773,0.009276469199308912,0.06538810629130551,0.11689106328586857,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,auroc,0.9771229739252995,0.023413391997024916,0.010470787217839454,0.9480560686085772,1.0061898792420219,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,auprc,0.843531746031746,0.1477147294024496,0.06606003524437283,0.660149088193367,1.026914403870125,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,prevalence,0.09113958478858704,0.020742815720837773,0.009276469199308912,0.06538810629130551,0.11689106328586857,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,auroc,,,,,,0
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,auroc,0.47833043894090405,0.1464687688013097,0.06550282472408578,0.29649459750684193,0.6601662803749662,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,auprc,0.17855991106989788,0.07532793413540448,0.03368767626627825,0.08504292175470947,0.2720769003850863,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,prevalence,0.132,0.017888543819998323,0.008000000000000002,0.109792,0.154208,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,neg_spearman_p_safe,-0.005368596648730478,0.21231197364529006,0.09494880110160248,-0.2689464685067789,0.25820927520931797,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,neg_spearman_p_safe_optimistic,-0.002654202834736913,0.18412743125044392,0.08234429055968234,-0.23124195342841508,0.22593354775894126,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,auroc,0.5028912465096675,0.16983122964001876,0.07595083483549181,0.2920517290063423,0.7137307640129928,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,auprc,0.19348877772230916,0.10015359371576393,0.04479004874786878,0.06915160239822543,0.3178259530463929,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,auroc,0.5028912465096675,0.16983122964001876,0.07595083483549181,0.2920517290063423,0.7137307640129928,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,auprc,0.19348877772230916,0.10015359371576393,0.04479004874786878,0.06915160239822543,0.3178259530463929,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,auroc,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,auroc,0.33374358199939597,0.07631621811549884,0.03412965029839126,0.23899967277106182,0.4284874912277301,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,auprc,0.2197852222069161,0.07181836542288834,0.032118149423699754,0.1306252394067256,0.3089452050071066,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,prevalence,0.132,0.017888543819998323,0.008000000000000002,0.109792,0.154208,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,neg_spearman_p_safe,-0.1976233929898347,0.11179263090543556,0.049995184417619555,-0.33641002493314653,-0.05883676104652283,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,neg_spearman_p_safe_optimistic,-0.15580151549203033,0.12409847506700433,0.05549852523077689,-0.30986542153266694,-0.0017376094513937013,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,auroc,0.333261682735367,0.10157991313969135,0.04542791818577479,0.2071537818516562,0.45936958361907776,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,auprc,0.25468315558758725,0.1162367726890842,0.05198266504359665,0.11037927742656295,0.39898703374861155,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,auroc,0.333261682735367,0.10157991313969135,0.04542791818577479,0.2071537818516562,0.45936958361907776,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,auprc,0.25468315558758725,0.1162367726890842,0.05198266504359665,0.11037927742656295,0.39898703374861155,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,auroc,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,auroc,0.5609647135809926,0.11814584650701575,0.05283642880978866,0.41429078720501933,0.707638639956966,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,auprc,0.23885039926068735,0.09250312263038778,0.04136865406650924,0.12401101557205771,0.35368978294931697,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,prevalence,0.132,0.017888543819998323,0.008000000000000002,0.109792,0.154208,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,neg_spearman_p_safe,0.09530727748663259,0.17165621329783426,0.07676699233883215,-0.11779789324596543,0.30841244821923064,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.06429039527071598,0.13254512667247068,0.05927598266519298,-0.10025973260785973,0.22884052314929168,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,auroc,0.5754669142827038,0.1157553624224635,0.05176737182735062,0.4317606900899785,0.7191731384754291,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,auprc,0.2513334860759902,0.11044643824344672,0.049393148757015864,0.11421810512651417,0.3884488670254662,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,auroc,0.5754669142827038,0.1157553624224635,0.05176737182735062,0.4317606900899785,0.7191731384754291,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,auprc,0.2513334860759902,0.11044643824344672,0.049393148757015864,0.11421810512651417,0.3884488670254662,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,auroc,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,auroc,0.8478505990133897,0.07206590113887272,0.03222885076125978,0.7583833093001325,0.9373178887266468,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,auprc,0.48639072372906955,0.19598239773856435,0.08764599274736619,0.24308544786238104,0.729695999595758,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,prevalence,0.132,0.017888543819998323,0.008000000000000002,0.109792,0.154208,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,neg_spearman_p_safe,0.6563914325024756,0.06219966443801089,0.02781653557221372,0.5791727297540102,0.7336101352509409,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,neg_spearman_p_safe_optimistic,0.35230297977894587,0.10868382816365521,0.048604885565767836,0.21737581744837436,0.4872301421095174,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,auroc,0.9022463252726413,0.0626443409012636,0.028015400932179167,0.8244755722849119,0.9800170782603707,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,auprc,0.6682497208673679,0.20414944861505155,0.09129840893447111,0.4148053376652761,0.9216941040694597,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,auroc,0.9022463252726413,0.0626443409012636,0.028015400932179167,0.8244755722849119,0.9800170782603707,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,auprc,0.6682497208673679,0.20414944861505155,0.09129840893447111,0.4148053376652761,0.9216941040694597,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,auroc,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,auroc,0.8305685593476291,0.04490927437331394,0.020084038063783848,0.7748152696825651,0.8863218490126931,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,auprc,0.46856428884685186,0.13394810129051962,0.059903411988525834,0.30227241716670417,0.6348561605269996,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,prevalence,0.132,0.017888543819998323,0.008000000000000002,0.109792,0.154208,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,neg_spearman_p_safe,0.4899867237946015,0.06805986301224629,0.03043729604694126,0.4054927899682926,0.5744806576209105,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,neg_spearman_p_safe_optimistic,0.40670019071474367,0.04334498799416824,0.019384467927774488,0.3528889077472417,0.46051147368224565,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,auroc,0.881647700331911,0.025522430891850082,0.011413978085043472,0.8499624971678303,0.9133329034959916,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,auprc,0.5908447924624396,0.09776652133003512,0.043722517523528334,0.46947108381712493,0.7122185011077542,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,auroc,0.881647700331911,0.025522430891850082,0.011413978085043472,0.8499624971678303,0.9133329034959916,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,auprc,0.5908447924624396,0.09776652133003512,0.043722517523528334,0.46947108381712493,0.7122185011077542,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,prevalence,0.1295501599849426,0.010546190579906313,0.004716399808067689,0.1164574341177467,0.1426428858521385,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,auroc,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,auroc,0.8291905768649954,0.0902070884318344,0.040341836357183324,0.7172016391374545,0.9411795145925363,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,auprc,0.481755803094149,0.19761661070037262,0.0883768350018291,0.23642170912907146,0.7270898970592266,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,prevalence,0.132,0.017888543819998323,0.008000000000000002,0.109792,0.154208,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe,0.6410885628151344,0.06697620982516046,0.029952671608869618,0.5579399464289123,0.7242371792013564,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.32931410565722014,0.13519565247139953,0.060461333837697355,0.1614734429237723,0.49715476839066797,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,5,auroc,0.8757147937411096,0.0961520608815953,0.043000508861589085,0.7563453811413383,0.9950842063408809,5
deterministic,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,5,auprc,0.6603702963702964,0.20560240477407082,0.09194819068244993,0.40512211903581546,0.9156184737047774,5
