family,condition,train_eps,rob_lam,eps,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
vogn,robust,0.08,0.25,0.01,5,mean_ci_width,0.04552741640304512,0.0015098409575092842,0.0006752214032408262,0.04365300178764859,0.04740183101844165,5
vogn,robust,0.08,0.25,0.01,5,mean_unknown_frac,0.0064517017296633495,0.001709211052084559,0.0007643824200710015,0.00432977613154625,0.008573627327780449,5
vogn,robust,0.08,0.25,0.01,5,mean_property_evaluations,115.26400000000001,4.8126790875769,2.152295518742722,109.28922763997022,121.2387723600298,5
vogn,robust,0.08,0.25,0.01,5,mean_net_frac_safe,0.924,0.01673320053068147,0.007483314773547864,0.9032263181886312,0.9447736818113689,5
vogn,robust,0.08,0.25,0.01,5,mean_net_frac_unsafe,0.07200000000000001,0.010954451150103324,0.004898979485566357,0.05840043294806781,0.08559956705193221,5
vogn,robust,0.08,0.25,0.01,5,p_safe_q05,0.25159540752449205,0.12973016685587554,0.05801709436442557,0.09053995356884667,0.4126508614801374,5
vogn,robust,0.08,0.25,0.01,5,p_safe_q25,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.01,5,p_safe_q50,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.01,5,p_safe_q75,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.01,5,p_safe_q95,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.01,5,frac_robust_tau0.5,0.9119999999999999,0.01788854381999829,0.007999999999999988,0.8897919999999999,0.9342079999999999,5
vogn,robust,0.08,0.25,0.01,5,frac_below_tau0.5,0.068,0.010954451150103324,0.004898979485566357,0.0544004329480678,0.0815995670519322,5
vogn,robust,0.08,0.25,0.01,5,frac_inconclusive_tau0.5,0.01999999999999999,0.014142135623730923,0.006324555320336746,0.0024430344307451862,0.037556965569254794,5
vogn,robust,0.08,0.25,0.01,5,frac_robust_tau0.9,0.852,0.017888543819998333,0.008000000000000007,0.829792,0.874208,5
vogn,robust,0.08,0.25,0.01,5,frac_below_tau0.9,0.10800000000000001,0.017888543819998312,0.007999999999999997,0.08579200000000002,0.130208,5
vogn,robust,0.08,0.25,0.01,5,frac_inconclusive_tau0.9,0.04000000000000002,0.02449489742783179,0.010954451150103326,0.00959044360731319,0.07040955639268685,5
vogn,robust,0.08,0.25,0.01,5,frac_robust_tau0.95,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.01,5,frac_below_tau0.95,0.11200000000000002,0.022803508501982764,0.01019803902718557,0.08369024366053288,0.14030975633946716,5
vogn,robust,0.08,0.25,0.01,5,frac_inconclusive_tau0.95,0.8880000000000001,0.02280350850198278,0.010198039027185577,0.8596902436605329,0.9163097563394673,5
vogn,robust,0.08,0.25,0.03,5,subset_accuracy_clean,0.96,0.024494897427831758,0.010954451150103312,0.9295904436073131,0.9904095563926868,5
vogn,robust,0.08,0.25,0.03,5,subset_accuracy_adv,0.868,0.010954451150103331,0.00489897948556636,0.8544004329480678,0.8815995670519322,5
vogn,robust,0.08,0.25,0.03,5,subset_misclassification_adv,0.132,0.010954451150103331,0.00489897948556636,0.11840043294806779,0.14559956705193222,5
vogn,robust,0.08,0.25,0.03,5,attack_success_rate,0.09535640343093758,0.025814162039366963,0.011544444220443826,0.06330902627498552,0.12740378058688964,5
vogn,robust,0.08,0.25,0.03,5,subset_ece_clean,0.07075975620746612,0.009978240651639912,0.004462404878583728,0.05837212026451769,0.08314739215041456,5
vogn,robust,0.08,0.25,0.03,5,subset_ece_adv,0.08354220950603486,0.019524953326970053,0.008731824579323142,0.05930266447383382,0.10778175453823591,5
vogn,robust,0.08,0.25,0.03,5,mean_mutual_information_clean,0.01803277290955973,0.0011588920454226864,0.0005182722784297801,0.01659404906463866,0.0194714967544808,5
vogn,robust,0.08,0.25,0.03,5,mean_mutual_information_adv,0.0239068964041912,0.002155114446140721,0.0009637964801724922,0.021231397375232358,0.02658239543315004,5
vogn,robust,0.08,0.25,0.03,5,mean_mutual_information_delta,0.005874123494631466,0.001527778076455824,0.0006832431266978186,0.003977440574918322,0.007770806414344611,5
vogn,robust,0.08,0.25,0.03,5,delta_mutual_information_attack_success,-0.0004255507141351693,0.021683203635285118,0.009697023459693616,-0.027344487838244644,0.02649338640997431,5
vogn,robust,0.08,0.25,0.03,5,delta_mutual_information_attack_failed,0.009414186177473728,0.0014652508051764873,0.0006552800808921853,0.007595128672917022,0.011233243682030434,5
vogn,robust,0.08,0.25,0.03,5,delta_mutual_information_success_gap,-0.009839736891608896,0.022198036546079464,0.009927263736811664,-0.03739782102499807,0.017718347241780282,5
vogn,robust,0.08,0.25,0.03,5,mean_one_minus_confidence_clean,0.06941744744777681,0.006756561245602797,0.003021626047861701,0.061029413538912725,0.0778054813566409,5
vogn,robust,0.08,0.25,0.03,5,mean_one_minus_confidence_adv,0.10107426297664643,0.00926004064707602,0.004141216072254624,0.0895782471600676,0.11257027879322526,5
vogn,robust,0.08,0.25,0.03,5,mean_one_minus_confidence_delta,0.03165681552886963,0.009070447239783138,0.004056427322896086,0.020396173280510098,0.04291745777722917,5
vogn,robust,0.08,0.25,0.03,5,delta_one_minus_confidence_attack_success,0.09002974430720011,0.07258010928522345,0.032458811635224655,-7.591679218352243e-05,0.18013540540658374,5
vogn,robust,0.08,0.25,0.03,5,delta_one_minus_confidence_attack_failed,0.03922940324401251,0.0071694521683570355,0.0032062764819759193,0.030328779730047356,0.04813002675797766,5
vogn,robust,0.08,0.25,0.03,5,delta_one_minus_confidence_success_gap,0.05080034106318761,0.06597006856368698,0.029502711557745198,-0.03109918622111306,0.13269986834748826,5
vogn,robust,0.08,0.25,0.03,5,n_inputs_cert,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_p_safe_point,,,,,,0
vogn,robust,0.08,0.25,0.03,5,median_p_safe_point,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_p_safe_lower,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_p_safe_upper,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_interval_width,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_ci_width,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_unknown_frac,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_property_evaluations,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_net_frac_safe,,,,,,0
vogn,robust,0.08,0.25,0.03,5,mean_net_frac_unsafe,,,,,,0
vogn,robust,0.08,0.25,0.03,5,p_safe_q05,,,,,,0
vogn,robust,0.08,0.25,0.03,5,p_safe_q25,,,,,,0
vogn,robust,0.08,0.25,0.03,5,p_safe_q50,,,,,,0
vogn,robust,0.08,0.25,0.03,5,p_safe_q75,,,,,,0
vogn,robust,0.08,0.25,0.03,5,p_safe_q95,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_robust_tau0.5,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_below_tau0.5,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_inconclusive_tau0.5,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_robust_tau0.9,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_below_tau0.9,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_inconclusive_tau0.9,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_robust_tau0.95,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_below_tau0.95,,,,,,0
vogn,robust,0.08,0.25,0.03,5,frac_inconclusive_tau0.95,,,,,,0
vogn,robust,0.08,0.25,0.05,5,subset_accuracy_clean,0.96,0.024494897427831758,0.010954451150103312,0.9295904436073131,0.9904095563926868,5
vogn,robust,0.08,0.25,0.05,5,subset_accuracy_adv,0.836,0.008944271909999166,0.0040000000000000036,0.824896,0.847104,5
vogn,robust,0.08,0.25,0.05,5,subset_misclassification_adv,0.164,0.008944271909999154,0.0039999999999999975,0.152896,0.175104,5
vogn,robust,0.08,0.25,0.05,5,attack_success_rate,0.12888198757763975,0.014389559777057947,0.006435206765559657,0.11101785359644614,0.14674612155883335,5
vogn,robust,0.08,0.25,0.05,5,subset_ece_clean,0.07075975620746612,0.009978240651639912,0.004462404878583728,0.05837212026451769,0.08314739215041456,5
vogn,robust,0.08,0.25,0.05,5,subset_ece_adv,0.11867857325077054,0.032662547187656196,0.014607135165978766,0.07812916603001349,0.15922798047152759,5
vogn,robust,0.08,0.25,0.05,5,mean_mutual_information_clean,0.01803277290955973,0.0011588920454226864,0.0005182722784297801,0.01659404906463866,0.0194714967544808,5
vogn,robust,0.08,0.25,0.05,5,mean_mutual_information_adv,0.02792031923537077,0.001427038823096936,0.0006381911629952091,0.02614870056689607,0.029691937903845472,5
vogn,robust,0.08,0.25,0.05,5,mean_mutual_information_delta,0.00988754632581104,0.0010070229998357437,0.00045035437650769647,0.008637362576625675,0.011137730074996405,5
vogn,robust,0.08,0.25,0.05,5,delta_mutual_information_attack_success,-0.034824294261634345,0.012993028081070189,0.005810658804567318,-0.05095468310311322,-0.01869390542015547,5
vogn,robust,0.08,0.25,0.05,5,delta_mutual_information_attack_failed,0.02055379296207269,0.0027420271491394852,0.0012262718203251686,0.01714966238885002,0.02395792353529536,5
vogn,robust,0.08,0.25,0.05,5,delta_mutual_information_success_gap,-0.05537808722370704,0.013279609155856765,0.0059388217574248645,-0.07186425642231846,-0.03889191802509562,5
vogn,robust,0.08,0.25,0.05,5,mean_one_minus_confidence_clean,0.06941744744777681,0.006756561245602797,0.003021626047861701,0.061029413538912725,0.0778054813566409,5
vogn,robust,0.08,0.25,0.05,5,mean_one_minus_confidence_adv,0.13155026853084564,0.005033851985787528,0.0022512070457786433,0.12530091777176414,0.13779961928992715,5
vogn,robust,0.08,0.25,0.05,5,mean_one_minus_confidence_delta,0.062132821083068855,0.007067192334678489,0.003160544494081309,0.05335914956749914,0.07090649259863857,5
vogn,robust,0.08,0.25,0.05,5,delta_one_minus_confidence_attack_success,0.05049310911269415,0.08305113673550166,0.03714159746984234,-0.05261196546358817,0.15359818368897646,5
vogn,robust,0.08,0.25,0.05,5,delta_one_minus_confidence_attack_failed,0.08316592165332777,0.006401789174913634,0.002862967154545835,0.07521832483230853,0.09111351847434701,5
vogn,robust,0.08,0.25,0.05,5,delta_one_minus_confidence_success_gap,-0.032672812540633624,0.08049034471841128,0.035996376464551755,-0.13259875360622927,0.06725312852496204,5
vogn,robust,0.08,0.25,0.05,5,n_inputs_cert,50.0,0.0,0.0,50.0,50.0,5
vogn,robust,0.08,0.25,0.05,5,mean_p_safe_point,0.6367855712126911,0.007586987995018852,0.0033930041802673976,0.6273665916082688,0.6462045508171134,5
vogn,robust,0.08,0.25,0.05,5,median_p_safe_point,0.9618921307063072,0.014275159100891112,0.006384045227843461,0.9441700211538138,0.9796142402588006,5
vogn,robust,0.08,0.25,0.05,5,mean_p_safe_optimistic,0.7614515479741968,0.024847730279079317,0.011112242798120234,0.730603961966615,0.7922991339817785,5
vogn,robust,0.08,0.25,0.05,5,mean_p_safe_lower,0.5776851670658013,0.006275459724333116,0.0028064709067341874,0.5698944038287072,0.5854759303028955,5
vogn,robust,0.08,0.25,0.05,5,mean_p_safe_upper,0.7895022784249237,0.02381045697534532,0.010648360074441234,0.7599424308582748,0.8190621259915726,5
vogn,robust,0.08,0.25,0.05,5,mean_interval_width,0.21181711135912223,0.024534734851375004,0.010972266987521542,0.18135809820176244,0.24227612451648203,5
vogn,robust,0.08,0.25,0.05,5,mean_ci_width,0.055803790622758906,0.0009592985968732599,0.00042901137466575526,0.05461285504668677,0.056994726198831044,5
vogn,robust,0.08,0.25,0.05,5,mean_unknown_frac,0.1237326622066437,0.025720663453760468,0.011502630381800584,0.09180136026676528,0.15566396414652212,5
vogn,robust,0.08,0.25,0.05,5,mean_property_evaluations,157.388,2.6980214973198464,1.2065918945525886,154.03850090072203,160.73749909927798,5
vogn,robust,0.08,0.25,0.05,5,mean_net_frac_safe,0.808,0.022803508501982726,0.010198039027185555,0.779690243660533,0.8363097563394671,5
vogn,robust,0.08,0.25,0.05,5,mean_net_frac_unsafe,0.17200000000000001,0.01788854381999832,0.008,0.149792,0.19420800000000002,5
vogn,robust,0.08,0.25,0.05,5,p_safe_q05,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.05,5,p_safe_q25,0.12384092562182589,0.030590447871721244,0.013680464180666492,0.08586395705629571,0.16181789418735607,5
vogn,robust,0.08,0.25,0.05,5,p_safe_q50,0.9618921307063072,0.014275159100891112,0.006384045227843461,0.9441700211538138,0.9796142402588006,5
vogn,robust,0.08,0.25,0.05,5,p_safe_q75,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.05,5,p_safe_q95,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.05,5,frac_robust_tau0.5,0.628,0.017888543819998333,0.008000000000000007,0.605792,0.650208,5
vogn,robust,0.08,0.25,0.05,5,frac_below_tau0.5,0.22000000000000003,0.04000000000000001,0.01788854381999832,0.1703414023556847,0.2696585976443154,5
vogn,robust,0.08,0.25,0.05,5,frac_inconclusive_tau0.5,0.15199999999999997,0.046043457732885366,0.020591260281974007,0.09483866145724013,0.2091613385427598,5
vogn,robust,0.08,0.25,0.05,5,frac_robust_tau0.9,0.492,0.02280350850198276,0.01019803902718557,0.46369024366053285,0.5203097563394672,5
vogn,robust,0.08,0.25,0.05,5,frac_below_tau0.9,0.29600000000000004,0.0384707681233427,0.017204650534085257,0.24823989011737937,0.34376010988262073,5
vogn,robust,0.08,0.25,0.05,5,frac_inconclusive_tau0.9,0.21199999999999997,0.03898717737923587,0.0174355957741627,0.16359878613092432,0.2604012138690756,5
vogn,robust,0.08,0.25,0.05,5,frac_robust_tau0.95,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.05,5,frac_below_tau0.95,0.32,0.020000000000000018,0.008944271909999166,0.29517070117784233,0.3448292988221577,5
vogn,robust,0.08,0.25,0.05,5,frac_inconclusive_tau0.95,0.6799999999999999,0.020000000000000018,0.008944271909999166,0.6551707011778423,0.7048292988221576,5
vogn,robust,0.08,0.25,0.07,5,subset_accuracy_clean,0.96,0.024494897427831758,0.010954451150103312,0.9295904436073131,0.9904095563926868,5
vogn,robust,0.08,0.25,0.07,5,subset_accuracy_adv,0.756,0.05176871642217912,0.02315167380558044,0.6917309535157087,0.8202690464842913,5
vogn,robust,0.08,0.25,0.07,5,subset_misclassification_adv,0.244,0.051768716422179145,0.023151673805580454,0.17973095351570867,0.3082690464842913,5
vogn,robust,0.08,0.25,0.07,5,attack_success_rate,0.21280316474415856,0.0445012851461042,0.01990157973455813,0.15755637940102518,0.26804995008729193,5
vogn,robust,0.08,0.25,0.07,5,subset_ece_clean,0.07075975620746612,0.009978240651639912,0.004462404878583728,0.05837212026451769,0.08314739215041456,5
vogn,robust,0.08,0.25,0.07,5,subset_ece_adv,0.18853026008605958,0.04835108285906137,0.02162326161171722,0.12850408585193257,0.2485564343201866,5
vogn,robust,0.08,0.25,0.07,5,mean_mutual_information_clean,0.01803277290955973,0.0011588920454226864,0.0005182722784297801,0.01659404906463866,0.0194714967544808,5
vogn,robust,0.08,0.25,0.07,5,mean_mutual_information_adv,0.030817244148979173,0.003238751782422793,0.0014484138295491947,0.026796447358150607,0.03483804093980774,5
vogn,robust,0.08,0.25,0.07,5,mean_mutual_information_delta,0.012784471239419443,0.0034151668935130278,0.0015273090656803831,0.0085446612730907,0.017024281205748185,5
vogn,robust,0.08,0.25,0.07,5,delta_mutual_information_attack_success,-0.013506444414185048,0.0285261396070644,0.012757277459409027,-0.04892064664150451,0.021907757813134414,5
vogn,robust,0.08,0.25,0.07,5,delta_mutual_information_attack_failed,0.02369335566963945,0.005662960611898096,0.0025325529764215894,0.01666298860709312,0.030723722732185783,5
vogn,robust,0.08,0.25,0.07,5,delta_mutual_information_success_gap,-0.037199800083824494,0.03324438767071342,0.01486734214041422,-0.07847154186561436,0.0040719416979653825,5
vogn,robust,0.08,0.25,0.07,5,mean_one_minus_confidence_clean,0.06941744744777681,0.006756561245602797,0.003021626047861701,0.061029413538912725,0.0778054813566409,5
vogn,robust,0.08,0.25,0.07,5,mean_one_minus_confidence_adv,0.17715205574035645,0.010114065324278986,0.004523147518792253,0.16459579822818915,0.18970831325252374,5
vogn,robust,0.08,0.25,0.07,5,mean_one_minus_confidence_delta,0.10773460829257966,0.013497144397202534,0.0060361064748550575,0.09097837671838202,0.12449083986677731,5
vogn,robust,0.08,0.25,0.07,5,delta_one_minus_confidence_attack_success,0.13823470233451754,0.10657548461385008,0.04766200566631034,0.005924974604840039,0.27054443006419504,5
vogn,robust,0.08,0.25,0.07,5,delta_one_minus_confidence_attack_failed,0.1199347100689854,0.030223039070961022,0.013516153969860186,0.08241386664865352,0.15745555348931728,5
vogn,robust,0.08,0.25,0.07,5,delta_one_minus_confidence_success_gap,0.01829999226553211,0.13213581051020787,0.05909293091257119,-0.1457419839477655,0.18234196847882972,5
vogn,robust,0.08,0.25,0.07,5,n_inputs_cert,50.0,0.0,0.0,50.0,50.0,5
vogn,robust,0.08,0.25,0.07,5,mean_p_safe_point,0.42308250842617223,0.007769462682351223,0.003474609341277038,0.4134369928947872,0.4327280239575573,5
vogn,robust,0.08,0.25,0.07,5,median_p_safe_point,0.059252219800129,0.027956357797307436,0.012502463287617142,0.024545381713703816,0.09395905788655418,5
vogn,robust,0.08,0.25,0.07,5,mean_p_safe_optimistic,0.636074312964916,0.018820176559651517,0.008416638827185784,0.6127097235806482,0.6594389023491838,5
vogn,robust,0.08,0.25,0.07,5,mean_p_safe_lower,0.3844696081962961,0.007406432304113618,0.003312257220549689,0.3752747821520502,0.39366443424054204,5
vogn,robust,0.08,0.25,0.07,5,mean_p_safe_upper,0.6728697090224116,0.018718435355120466,0.008371138777296956,0.6496314277766353,0.6961079902681879,5
vogn,robust,0.08,0.25,0.07,5,mean_interval_width,0.2884001008261154,0.02055364532489608,0.009191869626377677,0.26288347074329094,0.31391673090893984,5
vogn,robust,0.08,0.25,0.07,5,mean_ci_width,0.04889381029346714,0.0011613521154611199,0.0005193724551968497,0.047452032357840686,0.0503355882290936,5
vogn,robust,0.08,0.25,0.07,5,mean_unknown_frac,0.21381682457607815,0.01861289178195229,0.008323938256458503,0.19070957197614935,0.23692407717600694,5
vogn,robust,0.08,0.25,0.07,5,mean_property_evaluations,164.16799999999998,6.059910890433954,2.71007453772032,156.64483308328838,171.69116691671158,5
vogn,robust,0.08,0.25,0.07,5,mean_net_frac_safe,0.672,0.026832815729997444,0.011999999999999985,0.6386880000000001,0.7053119999999999,5
vogn,robust,0.08,0.25,0.07,5,mean_net_frac_unsafe,0.248,0.03346640106136302,0.014966629547095763,0.20645263637726216,0.2895473636227378,5
vogn,robust,0.08,0.25,0.07,5,p_safe_q05,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.07,5,p_safe_q25,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.07,5,p_safe_q50,0.059252219800129,0.027956357797307436,0.012502463287617142,0.024545381713703816,0.09395905788655418,5
vogn,robust,0.08,0.25,0.07,5,p_safe_q75,0.9995412844036696,0.0010257192557338176,0.0004587155963302614,0.9982678899082568,1.0008146788990824,5
vogn,robust,0.08,0.25,0.07,5,p_safe_q95,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.07,5,frac_robust_tau0.5,0.41600000000000004,0.0167332005306815,0.007483314773547877,0.39522631818863113,0.43677368181136894,5
vogn,robust,0.08,0.25,0.07,5,frac_below_tau0.5,0.368,0.030331501776206207,0.013564659966250538,0.3303445039336885,0.40565549606631146,5
vogn,robust,0.08,0.25,0.07,5,frac_inconclusive_tau0.5,0.21600000000000003,0.04335896677735756,0.019390719429665297,0.16217136286324918,0.26982863713675087,5
vogn,robust,0.08,0.25,0.07,5,frac_robust_tau0.9,0.328,0.010954451150103331,0.00489897948556636,0.3144004329480678,0.34159956705193223,5
vogn,robust,0.08,0.25,0.07,5,frac_below_tau0.9,0.41200000000000003,0.022803508501982754,0.010198039027185567,0.3836902436605329,0.4403097563394672,5
vogn,robust,0.08,0.25,0.07,5,frac_inconclusive_tau0.9,0.25999999999999995,0.01999999999999999,0.008944271909999154,0.2351707011778423,0.28482929882215763,5
vogn,robust,0.08,0.25,0.07,5,frac_robust_tau0.95,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.07,5,frac_below_tau0.95,0.42800000000000005,0.033466401061363026,0.014966629547095767,0.3864526363772622,0.4695473636227379,5
vogn,robust,0.08,0.25,0.07,5,frac_inconclusive_tau0.95,0.5720000000000001,0.03346640106136301,0.01496662954709576,0.5304526363772623,0.6135473636227379,5
vogn,robust,0.08,0.25,0.08,5,subset_accuracy_clean,0.96,0.024494897427831758,0.010954451150103312,0.9295904436073131,0.9904095563926868,5
vogn,robust,0.08,0.25,0.08,5,subset_accuracy_adv,0.7,0.028284271247461888,0.01264911064067351,0.6648860688614903,0.7351139311385096,5
vogn,robust,0.08,0.25,0.08,5,subset_misclassification_adv,0.30000000000000004,0.02828427124746191,0.01264911064067352,0.26488606886149035,0.33511393113850974,5
vogn,robust,0.08,0.25,0.08,5,attack_success_rate,0.270807453416149,0.02407100126463822,0.010764879022842892,0.24092414924873712,0.30069075758356084,5
vogn,robust,0.08,0.25,0.08,5,subset_ece_clean,0.07075975620746612,0.009978240651639912,0.004462404878583728,0.05837212026451769,0.08314739215041456,5
vogn,robust,0.08,0.25,0.08,5,subset_ece_adv,0.20765826618671418,0.038589322352706054,0.01725766959726057,0.15975097538471883,0.25556555698870953,5
vogn,robust,0.08,0.25,0.08,5,mean_mutual_information_clean,0.01803277290955973,0.0011588920454226864,0.0005182722784297801,0.01659404906463866,0.0194714967544808,5
vogn,robust,0.08,0.25,0.08,5,mean_mutual_information_adv,0.030119518997329574,0.004190295588764685,0.0018739571564590678,0.0249174139309992,0.03532162406365995,5
vogn,robust,0.08,0.25,0.08,5,mean_mutual_information_delta,0.012086746087769848,0.004651422441366038,0.002080179354192498,0.006312168200531473,0.017861323975008222,5
vogn,robust,0.08,0.25,0.08,5,delta_mutual_information_attack_success,-0.0011224691729655244,0.013636779354088188,0.0060985531259813725,-0.018052052650689814,0.015807114304758764,5
vogn,robust,0.08,0.25,0.08,5,delta_mutual_information_attack_failed,0.022842447320425802,0.005136590844078904,0.0022971532599926903,0.016465549870686096,0.02921934477016551,5
vogn,robust,0.08,0.25,0.08,5,delta_mutual_information_success_gap,-0.02396491649339133,0.017062326043116107,0.007630504177334524,-0.045147196089671965,-0.002782636897110693,5
vogn,robust,0.08,0.25,0.08,5,mean_one_minus_confidence_clean,0.06941744744777681,0.006756561245602797,0.003021626047861701,0.061029413538912725,0.0778054813566409,5
vogn,robust,0.08,0.25,0.08,5,mean_one_minus_confidence_adv,0.19055583703517914,0.01456729805967848,0.006514693741988374,0.1724710472074194,0.20864062686293888,5
vogn,robust,0.08,0.25,0.08,5,mean_one_minus_confidence_delta,0.12113838958740233,0.01889704689135044,0.008451016284612133,0.09767836838131905,0.14459841079348562,5
vogn,robust,0.08,0.25,0.08,5,delta_one_minus_confidence_attack_success,0.18535253142083918,0.05040232385568975,0.022540604473056315,0.12277981340363486,0.2479252494380435,5
vogn,robust,0.08,0.25,0.08,5,delta_one_minus_confidence_attack_failed,0.1258511378286149,0.02040708705738255,0.009126326776612707,0.10051645469673803,0.15118582096049177,5
vogn,robust,0.08,0.25,0.08,5,delta_one_minus_confidence_success_gap,0.05950139359222426,0.05452377922996682,0.024383775349679386,-0.008187966778485704,0.12719075396293422,5
vogn,robust,0.08,0.25,0.08,5,n_inputs_cert,50.0,0.0,0.0,50.0,50.0,5
vogn,robust,0.08,0.25,0.08,5,mean_p_safe_point,0.31519182253101724,0.009542106402019303,0.004267359712690219,0.3033456319685892,0.32703801309344527,5
vogn,robust,0.08,0.25,0.08,5,median_p_safe_point,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.08,5,mean_p_safe_optimistic,0.5792690304803146,0.018953766280086826,0.008476381966383492,0.5557385941416341,0.6027994668189952,5
vogn,robust,0.08,0.25,0.08,5,mean_p_safe_lower,0.2849101601235999,0.009788305459973204,0.004377463278606486,0.27275832206218825,0.2970619981850115,5
vogn,robust,0.08,0.25,0.08,5,mean_p_safe_upper,0.6194049321421928,0.019811443305127355,0.008859946792529574,0.5948097198461307,0.6440001444382549,5
vogn,robust,0.08,0.25,0.08,5,mean_interval_width,0.3344947720185929,0.017184110807381085,0.0076849679796385795,0.3131613009071162,0.3558282431300696,5
vogn,robust,0.08,0.25,0.08,5,mean_ci_width,0.04934769728263445,0.0017531209271925456,0.0007840195131959982,0.04717125911400236,0.051524135451266544,5
vogn,robust,0.08,0.25,0.08,5,mean_unknown_frac,0.2639800246199119,0.01538424342522248,0.0068800428162403325,0.24488102576202872,0.28307902347779507,5
vogn,robust,0.08,0.25,0.08,5,mean_property_evaluations,165.27999999999997,3.450710071854778,1.5432044582620934,160.9960644238644,169.56393557613555,5
vogn,robust,0.08,0.25,0.08,5,mean_net_frac_safe,0.608,0.03033150177620623,0.013564659966250548,0.5703445039336885,0.6456554960663115,5
vogn,robust,0.08,0.25,0.08,5,mean_net_frac_unsafe,0.312,0.033466401061363,0.014966629547095755,0.2704526363772622,0.3535473636227378,5
vogn,robust,0.08,0.25,0.08,5,p_safe_q05,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.08,5,p_safe_q25,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.08,5,p_safe_q50,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.08,5,p_safe_q75,0.8268030981992425,0.1200899939471872,0.05370587797668977,0.6777155809359516,0.9758906154625333,5
vogn,robust,0.08,0.25,0.08,5,p_safe_q95,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.08,5,frac_robust_tau0.5,0.296,0.02190890230020664,0.009797958971132711,0.26880086589613555,0.3231991341038644,5
vogn,robust,0.08,0.25,0.08,5,frac_below_tau0.5,0.41200000000000003,0.0303315017762062,0.013564659966250534,0.37434450393368857,0.4496554960663115,5
vogn,robust,0.08,0.25,0.08,5,frac_inconclusive_tau0.5,0.292,0.033466401061363026,0.014966629547095767,0.2504526363772621,0.33354736362273785,5
vogn,robust,0.08,0.25,0.08,5,frac_robust_tau0.9,0.22400000000000003,0.026076809620810593,0.011661903789690599,0.19162655507981893,0.2563734449201811,5
vogn,robust,0.08,0.25,0.08,5,frac_below_tau0.9,0.488,0.017888543819998312,0.007999999999999997,0.465792,0.510208,5
vogn,robust,0.08,0.25,0.08,5,frac_inconclusive_tau0.9,0.28800000000000003,0.03633180424916991,0.016248076809271924,0.24289533877746117,0.3331046612225389,5
vogn,robust,0.08,0.25,0.08,5,frac_robust_tau0.95,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.08,5,frac_below_tau0.95,0.496,0.021908902300206638,0.00979795897113271,0.4688008658961356,0.5231991341038644,5
vogn,robust,0.08,0.25,0.08,5,frac_inconclusive_tau0.95,0.504,0.021908902300206663,0.00979795897113272,0.4768008658961356,0.5311991341038644,5
vogn,robust,0.08,0.25,0.1,5,subset_accuracy_clean,0.96,0.024494897427831758,0.010954451150103312,0.9295904436073131,0.9904095563926868,5
vogn,robust,0.08,0.25,0.1,5,subset_accuracy_adv,0.576,0.03847076812334267,0.017204650534085243,0.5282398901173794,0.6237601098826205,5
