family,condition,seed,train_eps,rob_lam,eps,score,variant,target,score_constant,auroc,auprc,prevalence,n_used,neg_spearman_p_safe,neg_spearman_p_safe_optimistic,n_conclusive,n_inconclusive
bbb,standard,0,,,0.1,mutual_information,delta,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,clean,adv_error,False,0.9386694386694386,0.9797251932097881,0.74,50,,0.42177372309376326,,
bbb,standard,0,,,0.1,one_minus_confidence,clean,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,clean,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,adv,adv_error,False,0.4282744282744283,0.7357590732960193,0.74,50,,0.20228360388240352,,
bbb,standard,0,,,0.1,one_minus_confidence,adv,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,adv,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,delta,adv_error,False,0.4261954261954262,0.7353101193586933,0.74,50,,0.19748676766521228,,
bbb,standard,0,,,0.1,one_minus_confidence,delta,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,delta,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.1,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,0,,,0.15,mutual_information,clean,adv_error,False,,1.0,1.0,50,,,,
bbb,standard,0,,,0.15,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,mutual_information,adv,adv_error,False,,1.0,1.0,50,,,,
bbb,standard,0,,,0.15,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,mutual_information,delta,adv_error,False,,1.0,1.0,50,,,,
bbb,standard,0,,,0.15,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,clean,adv_error,False,,1.0,1.0,50,,,,
bbb,standard,0,,,0.15,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,adv,adv_error,False,,1.0,1.0,50,,,,
bbb,standard,0,,,0.15,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,delta,adv_error,False,,1.0,1.0,50,,,,
bbb,standard,0,,,0.15,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,0,,,0.15,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.01,mutual_information,clean,adv_error,False,,,0.0,50,0.7200041598567899,0.4702940699748312,,
bbb,standard,1,,,0.01,mutual_information,clean,cert_fail_tau0.5,False,,,0.0,47,,,47.0,3.0
bbb,standard,1,,,0.01,mutual_information,clean,cert_fail_tau0.9,False,1.0,1.0,0.05,40,,,40.0,10.0
bbb,standard,1,,,0.01,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
bbb,standard,1,,,0.01,mutual_information,adv,adv_error,False,,,0.0,50,0.7190080451522755,0.4702940699748312,,
bbb,standard,1,,,0.01,mutual_information,adv,cert_fail_tau0.5,False,,,0.0,47,,,47.0,3.0
bbb,standard,1,,,0.01,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.05,40,,,40.0,10.0
bbb,standard,1,,,0.01,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
bbb,standard,1,,,0.01,mutual_information,delta,adv_error,False,,,0.0,50,0.7195061025045326,0.4702940699748312,,
bbb,standard,1,,,0.01,mutual_information,delta,cert_fail_tau0.5,False,,,0.0,47,,,47.0,3.0
bbb,standard,1,,,0.01,mutual_information,delta,cert_fail_tau0.9,False,1.0,1.0,0.05,40,,,40.0,10.0
bbb,standard,1,,,0.01,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
bbb,standard,1,,,0.01,one_minus_confidence,clean,adv_error,False,,,0.0,50,0.7456566266361804,0.47053137252292737,,
bbb,standard,1,,,0.01,one_minus_confidence,clean,cert_fail_tau0.5,False,,,0.0,47,,,47.0,3.0
bbb,standard,1,,,0.01,one_minus_confidence,clean,cert_fail_tau0.9,False,1.0,1.0,0.05,40,,,40.0,10.0
bbb,standard,1,,,0.01,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
bbb,standard,1,,,0.01,one_minus_confidence,adv,adv_error,False,,,0.0,50,0.7464738591871867,0.47062250114056603,,
bbb,standard,1,,,0.01,one_minus_confidence,adv,cert_fail_tau0.5,False,,,0.0,47,,,47.0,3.0
bbb,standard,1,,,0.01,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.05,40,,,40.0,10.0
bbb,standard,1,,,0.01,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
bbb,standard,1,,,0.01,one_minus_confidence,delta,adv_error,False,,,0.0,50,0.7489468127044752,0.4706111961164555,,
bbb,standard,1,,,0.01,one_minus_confidence,delta,cert_fail_tau0.5,False,,,0.0,47,,,47.0,3.0
bbb,standard,1,,,0.01,one_minus_confidence,delta,cert_fail_tau0.9,False,1.0,1.0,0.05,40,,,40.0,10.0
bbb,standard,1,,,0.01,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
bbb,standard,1,,,0.03,mutual_information,clean,adv_error,False,0.9795918367346939,0.5,0.02,50,,,,
bbb,standard,1,,,0.03,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,mutual_information,adv,adv_error,False,0.9591836734693877,0.3333333333333333,0.02,50,,,,
bbb,standard,1,,,0.03,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,mutual_information,delta,adv_error,False,0.9183673469387755,0.2,0.02,50,,,,
bbb,standard,1,,,0.03,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,clean,adv_error,False,0.9795918367346939,0.5,0.02,50,,,,
bbb,standard,1,,,0.03,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,adv,adv_error,False,0.9591836734693877,0.3333333333333333,0.02,50,,,,
bbb,standard,1,,,0.03,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,delta,adv_error,False,0.9591836734693877,0.3333333333333333,0.02,50,,,,
bbb,standard,1,,,0.03,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.03,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.05,mutual_information,clean,adv_error,False,0.9377777777777778,0.7767857142857143,0.1,50,,0.8882404335032331,,
bbb,standard,1,,,0.05,mutual_information,clean,cert_fail_tau0.5,False,,1.0,1.0,29,,,29.0,21.0
bbb,standard,1,,,0.05,mutual_information,clean,cert_fail_tau0.9,False,,1.0,1.0,33,,,33.0,17.0
bbb,standard,1,,,0.05,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,35,,,35.0,15.0
bbb,standard,1,,,0.05,mutual_information,adv,adv_error,False,0.8444444444444444,0.5227513227513227,0.1,50,,0.9089855225751837,,
bbb,standard,1,,,0.05,mutual_information,adv,cert_fail_tau0.5,False,,1.0,1.0,29,,,29.0,21.0
bbb,standard,1,,,0.05,mutual_information,adv,cert_fail_tau0.9,False,,1.0,1.0,33,,,33.0,17.0
bbb,standard,1,,,0.05,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,35,,,35.0,15.0
bbb,standard,1,,,0.05,mutual_information,delta,adv_error,False,0.7288888888888889,0.4800000000000001,0.1,50,,0.8370107769217968,,
bbb,standard,1,,,0.05,mutual_information,delta,cert_fail_tau0.5,False,,1.0,1.0,29,,,29.0,21.0
bbb,standard,1,,,0.05,mutual_information,delta,cert_fail_tau0.9,False,,1.0,1.0,33,,,33.0,17.0
bbb,standard,1,,,0.05,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,35,,,35.0,15.0
bbb,standard,1,,,0.05,one_minus_confidence,clean,adv_error,False,0.96,0.8369230769230769,0.1,50,,0.9057413122473711,,
bbb,standard,1,,,0.05,one_minus_confidence,clean,cert_fail_tau0.5,False,,1.0,1.0,29,,,29.0,21.0
bbb,standard,1,,,0.05,one_minus_confidence,clean,cert_fail_tau0.9,False,,1.0,1.0,33,,,33.0,17.0
bbb,standard,1,,,0.05,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,35,,,35.0,15.0
bbb,standard,1,,,0.05,one_minus_confidence,adv,adv_error,False,0.8666666666666667,0.6184615384615385,0.1,50,,0.9443398293034374,,
bbb,standard,1,,,0.05,one_minus_confidence,adv,cert_fail_tau0.5,False,,1.0,1.0,29,,,29.0,21.0
bbb,standard,1,,,0.05,one_minus_confidence,adv,cert_fail_tau0.9,False,,1.0,1.0,33,,,33.0,17.0
bbb,standard,1,,,0.05,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,35,,,35.0,15.0
bbb,standard,1,,,0.05,one_minus_confidence,delta,adv_error,False,0.7511111111111111,0.5260606060606061,0.1,50,,0.8715859253750476,,
bbb,standard,1,,,0.05,one_minus_confidence,delta,cert_fail_tau0.5,False,,1.0,1.0,29,,,29.0,21.0
bbb,standard,1,,,0.05,one_minus_confidence,delta,cert_fail_tau0.9,False,,1.0,1.0,33,,,33.0,17.0
bbb,standard,1,,,0.05,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,35,,,35.0,15.0
bbb,standard,1,,,0.07,mutual_information,clean,adv_error,False,0.9079861111111112,0.8591567724023865,0.36,50,,0.6720097012746303,,
bbb,standard,1,,,0.07,mutual_information,clean,cert_fail_tau0.5,False,,1.0,1.0,43,,,43.0,7.0
bbb,standard,1,,,0.07,mutual_information,clean,cert_fail_tau0.9,False,,1.0,1.0,44,,,44.0,6.0
bbb,standard,1,,,0.07,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,46,,,46.0,4.0
bbb,standard,1,,,0.07,mutual_information,adv,adv_error,False,0.6458333333333334,0.5157228080163079,0.36,50,,0.6258935805333585,,
bbb,standard,1,,,0.07,mutual_information,adv,cert_fail_tau0.5,False,,1.0,1.0,43,,,43.0,7.0
bbb,standard,1,,,0.07,mutual_information,adv,cert_fail_tau0.9,False,,1.0,1.0,44,,,44.0,6.0
bbb,standard,1,,,0.07,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,46,,,46.0,4.0
bbb,standard,1,,,0.07,mutual_information,delta,adv_error,False,0.6336805555555556,0.5116002330603996,0.36,50,,0.6054347924226853,,
bbb,standard,1,,,0.07,mutual_information,delta,cert_fail_tau0.5,False,,1.0,1.0,43,,,43.0,7.0
bbb,standard,1,,,0.07,mutual_information,delta,cert_fail_tau0.9,False,,1.0,1.0,44,,,44.0,6.0
bbb,standard,1,,,0.07,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,46,,,46.0,4.0
bbb,standard,1,,,0.07,one_minus_confidence,clean,adv_error,False,0.9236111111111112,0.8900302068151966,0.36,50,,0.6839815051432149,,
bbb,standard,1,,,0.07,one_minus_confidence,clean,cert_fail_tau0.5,False,,1.0,1.0,43,,,43.0,7.0
bbb,standard,1,,,0.07,one_minus_confidence,clean,cert_fail_tau0.9,False,,1.0,1.0,44,,,44.0,6.0
bbb,standard,1,,,0.07,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,46,,,46.0,4.0
bbb,standard,1,,,0.07,one_minus_confidence,adv,adv_error,False,0.7204861111111112,0.560064051706772,0.36,50,,0.7177904320468748,,
bbb,standard,1,,,0.07,one_minus_confidence,adv,cert_fail_tau0.5,False,,1.0,1.0,43,,,43.0,7.0
bbb,standard,1,,,0.07,one_minus_confidence,adv,cert_fail_tau0.9,False,,1.0,1.0,44,,,44.0,6.0
bbb,standard,1,,,0.07,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,46,,,46.0,4.0
bbb,standard,1,,,0.07,one_minus_confidence,delta,adv_error,False,0.7065972222222222,0.5558639089582422,0.36,50,,0.6949839141530094,,
bbb,standard,1,,,0.07,one_minus_confidence,delta,cert_fail_tau0.5,False,,1.0,1.0,43,,,43.0,7.0
bbb,standard,1,,,0.07,one_minus_confidence,delta,cert_fail_tau0.9,False,,1.0,1.0,44,,,44.0,6.0
bbb,standard,1,,,0.07,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,46,,,46.0,4.0
bbb,standard,1,,,0.08,mutual_information,clean,adv_error,False,0.9339774557165862,0.9127794941806435,0.46,50,,0.6244859605911334,,
bbb,standard,1,,,0.08,mutual_information,clean,cert_fail_tau0.5,False,,1.0,1.0,45,,,45.0,5.0
bbb,standard,1,,,0.08,mutual_information,clean,cert_fail_tau0.9,False,,1.0,1.0,49,,,49.0,1.0
bbb,standard,1,,,0.08,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.08,mutual_information,adv,adv_error,False,0.5507246376811594,0.5262276995138682,0.46,50,,0.5981398581683294,,
bbb,standard,1,,,0.08,mutual_information,adv,cert_fail_tau0.5,False,,1.0,1.0,45,,,45.0,5.0
bbb,standard,1,,,0.08,mutual_information,adv,cert_fail_tau0.9,False,,1.0,1.0,49,,,49.0,1.0
bbb,standard,1,,,0.08,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.08,mutual_information,delta,adv_error,False,0.5394524959742351,0.500066965115556,0.46,50,,0.5885885947595757,,
bbb,standard,1,,,0.08,mutual_information,delta,cert_fail_tau0.5,False,,1.0,1.0,45,,,45.0,5.0
bbb,standard,1,,,0.08,mutual_information,delta,cert_fail_tau0.9,False,,1.0,1.0,49,,,49.0,1.0
bbb,standard,1,,,0.08,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.08,one_minus_confidence,clean,adv_error,False,0.9404186795491143,0.9258357133238192,0.46,50,,0.6343571486139716,,
bbb,standard,1,,,0.08,one_minus_confidence,clean,cert_fail_tau0.5,False,,1.0,1.0,45,,,45.0,5.0
bbb,standard,1,,,0.08,one_minus_confidence,clean,cert_fail_tau0.9,False,,1.0,1.0,49,,,49.0,1.0
bbb,standard,1,,,0.08,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.08,one_minus_confidence,adv,adv_error,False,0.5636070853462157,0.5091464659379179,0.46,50,,0.6603833264226909,,
bbb,standard,1,,,0.08,one_minus_confidence,adv,cert_fail_tau0.5,False,,1.0,1.0,45,,,45.0,5.0
bbb,standard,1,,,0.08,one_minus_confidence,adv,cert_fail_tau0.9,False,,1.0,1.0,49,,,49.0,1.0
bbb,standard,1,,,0.08,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.08,one_minus_confidence,delta,adv_error,False,0.5539452495974235,0.48398066914168636,0.46,50,,0.6496782191122086,,
bbb,standard,1,,,0.08,one_minus_confidence,delta,cert_fail_tau0.5,False,,1.0,1.0,45,,,45.0,5.0
bbb,standard,1,,,0.08,one_minus_confidence,delta,cert_fail_tau0.9,False,,1.0,1.0,49,,,49.0,1.0
bbb,standard,1,,,0.08,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,clean,adv_error,False,0.9265873015873016,0.9716043129850824,0.72,50,,0.4228360095281522,,
bbb,standard,1,,,0.1,mutual_information,clean,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,clean,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,adv,adv_error,False,0.42658730158730157,0.7116590398492347,0.72,50,,0.21116285390145956,,
bbb,standard,1,,,0.1,mutual_information,adv,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,adv,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,delta,adv_error,False,0.4126984126984127,0.6935678400719884,0.72,50,,0.1955476211093265,,
bbb,standard,1,,,0.1,mutual_information,delta,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,delta,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,clean,adv_error,False,0.9265873015873016,0.972117807747819,0.72,50,,0.43346477351558743,,
bbb,standard,1,,,0.1,one_minus_confidence,clean,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,clean,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,adv,adv_error,False,0.4444444444444444,0.6892748534598827,0.72,50,,0.27056197471859317,,
bbb,standard,1,,,0.1,one_minus_confidence,adv,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,adv,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,delta,adv_error,False,0.4365079365079365,0.686632649890817,0.72,50,,0.2549467419264601,,
bbb,standard,1,,,0.1,one_minus_confidence,delta,cert_fail_tau0.5,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,delta,cert_fail_tau0.9,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.1,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,50,,,50.0,0.0
bbb,standard,1,,,0.15,mutual_information,clean,adv_error,False,0.8541666666666666,0.9933917928241722,0.96,50,,,,
bbb,standard,1,,,0.15,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,mutual_information,adv,adv_error,False,0.020833333333333332,0.8889219997918295,0.96,50,,,,
bbb,standard,1,,,0.15,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,mutual_information,delta,adv_error,False,0.020833333333333332,0.8889219997918295,0.96,50,,,,
bbb,standard,1,,,0.15,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,clean,adv_error,False,0.875,0.993720727570522,0.96,50,,,,
bbb,standard,1,,,0.15,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,adv,adv_error,False,0.010416666666666666,0.8785053331251628,0.96,50,,,,
bbb,standard,1,,,0.15,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,delta,adv_error,False,0.010416666666666666,0.8785053331251628,0.96,50,,,,
bbb,standard,1,,,0.15,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,standard,1,,,0.15,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,standard,2,,,0.01,mutual_information,clean,adv_error,False,,,0.0,50,0.6853525943381855,0.4655477297423584,,
bbb,standard,2,,,0.01,mutual_information,clean,cert_fail_tau0.5,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
bbb,standard,2,,,0.01,mutual_information,clean,cert_fail_tau0.9,False,1.0,1.0,0.023809523809523808,42,,,42.0,8.0
bbb,standard,2,,,0.01,mutual_information,clean,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,standard,2,,,0.01,mutual_information,adv,adv_error,False,,,0.0,50,0.6913139100326319,0.4655477297423584,,
bbb,standard,2,,,0.01,mutual_information,adv,cert_fail_tau0.5,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
bbb,standard,2,,,0.01,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.023809523809523808,42,,,42.0,8.0
bbb,standard,2,,,0.01,mutual_information,adv,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,standard,2,,,0.01,mutual_information,delta,adv_error,False,,,0.0,50,0.688531962708557,0.46534358690975924,,
bbb,standard,2,,,0.01,mutual_information,delta,cert_fail_tau0.5,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
bbb,standard,2,,,0.01,mutual_information,delta,cert_fail_tau0.9,False,1.0,1.0,0.023809523809523808,42,,,42.0,8.0
bbb,standard,2,,,0.01,mutual_information,delta,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,standard,2,,,0.01,one_minus_confidence,clean,adv_error,False,,,0.0,50,0.7027910204278026,0.4705036441459927,,
bbb,standard,2,,,0.01,one_minus_confidence,clean,cert_fail_tau0.5,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
bbb,standard,2,,,0.01,one_minus_confidence,clean,cert_fail_tau0.9,False,1.0,1.0,0.023809523809523808,42,,,42.0,8.0
bbb,standard,2,,,0.01,one_minus_confidence,clean,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,standard,2,,,0.01,one_minus_confidence,adv,adv_error,False,,,0.0,50,0.7086679623875758,0.47044715772473794,,
bbb,standard,2,,,0.01,one_minus_confidence,adv,cert_fail_tau0.5,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
