architecture,family,eval_split,training,train_epsilon,rob_lam,config_id,eval_epsilon,subset,score,task,tau,metric,n_seeds,mean,sd,ci_low,ci_high
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.5,auprc,5,0.6351278074404328,0.03216947828814032,0.5951841244090513,0.6750714904718144
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.5,prevalence,5,0.34037078311789476,0.036047417313406833,0.29561200281161043,0.3851295634241791
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.9,auroc,5,0.8186021135727017,0.034325505454857,0.7759813692292589,0.8612228579161446
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.9,auprc,5,0.7054834216526019,0.04144261839499279,0.6540256144002423,0.7569412289049615
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.43832762780131207,0.008650353602112366,0.4275867951618369,0.44906846044078724
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,pgd_failure,,auroc,5,0.8079932737827475,0.021297994240739967,0.7815483211000697,0.8344382264654254
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,pgd_failure,,auprc,5,0.4495071689699067,0.05351896225311547,0.383054600318987,0.5159597376208265
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,pgd_failure,,prevalence,5,0.1922872340425532,0.025858578133286805,0.16017956852971188,0.22439489955539454
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.5,auroc,5,0.8087355190787685,0.005700192229121367,0.8016577956050276,0.8158132425525094
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.5,auprc,5,0.7118457902260715,0.009775726919631016,0.6997076220536943,0.7239839583984488
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.5,prevalence,5,0.4438765782668222,0.02363656548611369,0.41452790586152916,0.47322525067211524
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.9,auroc,5,0.8477689760114572,0.02026857914014341,0.8226022109983973,0.8729357410245171
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.9,auprc,5,0.8208614909169878,0.03804542177531367,0.7736218604021032,0.8681011214318723
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.9,prevalence,5,0.5632119514472456,0.021591755620101922,0.5364022458357512,0.5900216570587399
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,pgd_failure,,auroc,5,0.7844341883815569,0.02990694852552744,0.7472998071012763,0.8215685696618374
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,pgd_failure,,auprc,5,0.5354916786304927,0.02193118833926176,0.5082605116318052,0.5627228456291803
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,pgd_failure,,prevalence,5,0.268,0.017888543819998333,0.24578843915841764,0.2902115608415824
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,auroc,5,0.797536356439809,0.007836024760345188,0.7878066466058551,0.807266066273763
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,auprc,5,0.6501760908192171,0.01961942238315488,0.6258153603805006,0.6745368212579337
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,prevalence,5,0.41051601732716286,0.03372868065566705,0.36863632885010933,0.4523957058042164
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,auroc,5,0.8390684431667405,0.020685274136347943,0.8133842829786617,0.8647526033548192
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,auprc,5,0.7826883520756882,0.04190977091236344,0.7306504983608392,0.8347262057905372
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,prevalence,5,0.5335399775746075,0.02472796141123148,0.5028361581413094,0.5642437970079055
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,pgd_failure,,auroc,5,0.7704816658764028,0.03851009538388554,0.7226650668708391,0.8182982648819664
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,pgd_failure,,auprc,5,0.4307570430264735,0.03494092045286241,0.3873721600360527,0.4741419260168943
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,pgd_failure,,prevalence,5,0.23421985815602836,0.02166460623277436,0.20731969656153157,0.2611200197505252
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.5,auroc,5,0.9144783456225104,0.010536639923367853,0.901395379167628,0.9275613120773928
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.5,auprc,5,0.8933157890980725,0.01625674874572904,0.8731303694526565,0.9135012087434885
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.5,prevalence,5,0.4438765782668222,0.02363656548611369,0.41452790586152916,0.47322525067211524
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.9,auroc,5,0.9303327515216614,0.01574304381606932,0.9107851807931037,0.9498803222502191
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.9,auprc,5,0.9406139861468713,0.018776851742894545,0.9172994453381096,0.963928526955633
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.9,prevalence,5,0.5632119514472456,0.021591755620101922,0.5364022458357512,0.5900216570587399
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,pgd_failure,,auroc,5,0.906553372342846,0.04992658372147375,0.844561330782586,0.9685454139031061
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,pgd_failure,,auprc,5,0.8182582293102854,0.07206670054603047,0.7287756017729478,0.907740856847623
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,pgd_failure,,prevalence,5,0.268,0.017888543819998333,0.24578843915841764,0.2902115608415824
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,certified_below_threshold,0.5,auroc,5,0.9149249620796935,0.010360918315939027,0.9020601828184621,0.927789741340925
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,certified_below_threshold,0.5,auprc,5,0.8796950058777652,0.021889757692275767,0.8525152818218624,0.9068747299336679
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,certified_below_threshold,0.5,prevalence,5,0.41051601732716286,0.03372868065566705,0.36863632885010933,0.4523957058042164
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,certified_below_threshold,0.9,auroc,5,0.9282395326551673,0.015818551156895174,0.9085982071799061,0.9478808581304285
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,certified_below_threshold,0.9,auprc,5,0.9318564782081463,0.02178117422050252,0.9048115783399444,0.9589013780763482
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,certified_below_threshold,0.9,prevalence,5,0.5335399775746075,0.02472796141123148,0.5028361581413094,0.5642437970079055
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,pgd_failure,,auroc,5,0.9111319213950793,0.05489504487640012,0.8429707204922732,0.9792931222978853
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,pgd_failure,,auprc,5,0.7963624943652167,0.10592516964977433,0.6648390247074658,0.9278859640229675
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,pgd_failure,,prevalence,5,0.23421985815602836,0.02166460623277436,0.20731969656153157,0.2611200197505252
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,certified_below_threshold,0.5,auroc,5,0.8102261802948302,0.005640404529571705,0.8032226930551556,0.8172296675345048
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,certified_below_threshold,0.5,auprc,5,0.7194552626250175,0.006679683025069528,0.7111613406933758,0.7277491845566592
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,0.4438765782668222,0.02363656548611369,0.41452790586152916,0.47322525067211524
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,certified_below_threshold,0.9,auroc,5,0.8483501163623345,0.018900758775763398,0.8248817246517353,0.8718185080729337
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,certified_below_threshold,0.9,auprc,5,0.8234893104658599,0.03203849578154076,0.7837082636973176,0.8632703572344023
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,0.5632119514472456,0.021591755620101922,0.5364022458357512,0.5900216570587399
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,pgd_failure,,auroc,5,0.7893555354081669,0.028441413322700986,0.7540408564273362,0.8246702143889977
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,pgd_failure,,auprc,5,0.5762763588486671,0.0339746630754799,0.5340912428567409,0.6184614748405933
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,pgd_failure,,prevalence,5,0.268,0.017888543819998333,0.24578843915841764,0.2902115608415824
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auroc,5,0.7992098321542056,0.008235348432375087,0.7889842964930617,0.8094353678153495
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auprc,5,0.6626166731127405,0.019326879453045738,0.6386191826982696,0.6866141635272115
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,0.41051601732716286,0.03372868065566705,0.36863632885010933,0.4523957058042164
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auroc,5,0.8396648483954984,0.019518879344479958,0.8154289586281745,0.8639007381628222
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auprc,5,0.7859617725549911,0.034023795306872086,0.7437156508401939,0.8282078942697884
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,0.5335399775746075,0.02472796141123148,0.5028361581413094,0.5642437970079055
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,pgd_failure,,auroc,5,0.7773225857436383,0.03793519715844066,0.7302198171672408,0.8244253543200358
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,pgd_failure,,auprc,5,0.49291041665662727,0.04548767433024939,0.4364300090787391,0.5493908242345155
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,pgd_failure,,prevalence,5,0.23421985815602836,0.02166460623277436,0.20731969656153157,0.2611200197505252
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,certified_below_threshold,0.5,auroc,5,0.810224088988391,0.006539118719765835,0.8021047006940775,0.8183434772827046
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,certified_below_threshold,0.5,auprc,5,0.7169961661659212,0.009793592899560404,0.7048358144494731,0.7291565178823693
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,certified_below_threshold,0.5,prevalence,5,0.4438765782668222,0.02363656548611369,0.41452790586152916,0.47322525067211524
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,certified_below_threshold,0.9,auroc,5,0.8490518707482992,0.019322734187659518,0.8250595273606214,0.8730442141359771
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,certified_below_threshold,0.9,auprc,5,0.8249930698643564,0.033971576146826395,0.7828117868006043,0.8671743529281085
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.5632119514472456,0.021591755620101922,0.5364022458357512,0.5900216570587399
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,pgd_failure,,auroc,5,0.7888372177845863,0.029933392191621676,0.751670002356136,0.8260044332130365
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,pgd_failure,,auprc,5,0.5569614279507988,0.029868850806557,0.5198743512365775,0.5940485046650201
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,pgd_failure,,prevalence,5,0.268,0.017888543819998333,0.24578843915841764,0.2902115608415824
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.5,auroc,5,0.7992074794344615,0.00902763099029457,0.7879981950447441,0.8104167638241788
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.5,auprc,5,0.6571963989424665,0.024131604703554434,0.6272330541631783,0.6871597437217547
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.5,prevalence,5,0.41051601732716286,0.03372868065566705,0.36863632885010933,0.4523957058042164
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.9,auroc,5,0.840498181728832,0.01971368377087826,0.8160204103185585,0.8649759531391054
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.9,auprc,5,0.7884617725549912,0.03623578692073137,0.7434691004889362,0.8334544446210461
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.5335399775746075,0.02472796141123148,0.5028361581413094,0.5642437970079055
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,pgd_failure,,auroc,5,0.77518887308361,0.03931521351145568,0.7263725878847412,0.8240051582824787
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,pgd_failure,,auprc,5,0.4554839337827761,0.0528824615857775,0.3898216850953226,0.5211461824702295
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,pgd_failure,,prevalence,5,0.23421985815602836,0.02166460623277436,0.20731969656153157,0.2611200197505252
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,certified_below_threshold,0.5,auroc,5,0.8416589288328419,0.08659431140077965,0.734137889917248,0.9491799677484357
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,certified_below_threshold,0.5,auprc,5,0.9071079274085798,0.05985015649425268,0.8327941428028051,0.9814217120143546
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,certified_below_threshold,0.5,prevalence,5,0.7698685782556751,0.04940839955947543,0.7085199473138077,0.8312172091975425
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,certified_below_threshold,0.9,auroc,5,0.9538333333333334,0.09202883002383304,0.8395644482959262,1.0681022183707405
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,certified_below_threshold,0.9,auprc,5,0.987097975603613,0.027927434925692045,0.9524214850942028,1.0217744661130232
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,certified_below_threshold,0.9,prevalence,5,0.917214568894213,0.038430424914269665,0.8694968938424914,0.9649322439459347
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,pgd_failure,,auroc,5,0.7711415626856803,0.019227033036652116,0.747268047971795,0.7950150773995657
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,pgd_failure,,auprc,5,0.5885253725065631,0.023036686717592212,0.55992154797143,0.6171291970416962
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,pgd_failure,,prevalence,5,0.35200000000000004,0.010954451150103302,0.33839825238683496,0.3656017476131651
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,certified_below_threshold,0.5,auroc,5,0.8340275689223059,0.0900915887791639,0.7221640865942399,0.9458910512503719
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,certified_below_threshold,0.5,auprc,5,0.8876959828927664,0.07174118596962452,0.7986175350858427,0.9767744306996902
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,certified_below_threshold,0.5,prevalence,5,0.7508752052545157,0.05025725971794311,0.6884725752143694,0.8132778352946619
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,certified_below_threshold,0.9,auroc,5,0.9519762845849803,0.09518944521368289,0.8337829774541606,1.0701695917157998
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,certified_below_threshold,0.9,auprc,5,0.9848862661750024,0.03270175840983476,0.9442816700795534,1.0254908622704515
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,certified_below_threshold,0.9,prevalence,5,0.9104865760038173,0.040997770100330615,0.859581120863602,0.9613920311440326
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,pgd_failure,,auroc,5,0.7582340142496393,0.02431549314757956,0.7280423418097195,0.7884256866895591
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,pgd_failure,,auprc,5,0.5103262505603036,0.04192943852174629,0.4582639762829531,0.562388524837654
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,pgd_failure,,prevalence,5,0.3220744680851063,0.016261146656957014,0.3018835877116513,0.3422653484585613
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,certified_below_threshold,0.5,auroc,5,0.9102186460882115,0.050572471885114136,0.8474246284482931,0.9730126637281298
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,certified_below_threshold,0.5,auprc,5,0.964040056021962,0.026676923374001897,0.9309162806856233,0.9971638313583007
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,certified_below_threshold,0.5,prevalence,5,0.7698685782556751,0.04940839955947543,0.7085199473138077,0.8312172091975425
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,certified_below_threshold,0.9,auroc,5,0.9780000000000001,0.04919349550499537,0.9169182076856487,1.0390817923143516
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,certified_below_threshold,0.9,auprc,5,0.9957104742161116,0.009591671244012407,0.983800841349815,1.007620107082408
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,certified_below_threshold,0.9,prevalence,5,0.917214568894213,0.038430424914269665,0.8694968938424914,0.9649322439459347
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,pgd_failure,,auroc,5,0.8828709893048128,0.0334322340176068,0.8413593879456273,0.9243825906639983
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,pgd_failure,,auprc,5,0.8108543142981175,0.05066143741667428,0.7479498313605799,0.8737587972356551
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,pgd_failure,,prevalence,5,0.35200000000000004,0.010954451150103302,0.33839825238683496,0.3656017476131651
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,certified_below_threshold,0.5,auroc,5,0.9071286549707602,0.052409596854788444,0.8420535453957962,0.9722037645457242
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,certified_below_threshold,0.5,auprc,5,0.9589646402309727,0.03052784926740209,0.9210593088530484,0.996869971608897
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,certified_below_threshold,0.5,prevalence,5,0.7508752052545157,0.05025725971794311,0.6884725752143694,0.8132778352946619
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,certified_below_threshold,0.9,auroc,5,0.976086956521739,0.05347119076629931,0.9096937040061397,1.0424802090373384
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,certified_below_threshold,0.9,auprc,5,0.994818918064176,0.011585251405498544,0.9804339284838289,1.0092039076445232
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,certified_below_threshold,0.9,prevalence,5,0.9104865760038173,0.040997770100330615,0.859581120863602,0.9613920311440326
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,pgd_failure,,auroc,5,0.8816948502886003,0.035479875892579456,0.8376407657320467,0.9257489348451539
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,pgd_failure,,auprc,5,0.7833781560950802,0.07508131937862278,0.6901523848850057,0.8766039273051547
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,pgd_failure,,prevalence,5,0.3220744680851063,0.016261146656957014,0.3018835877116513,0.3422653484585613
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,certified_below_threshold,0.5,auroc,5,0.8445353117092246,0.08493247663659564,0.7390777131912815,0.9499929102271677
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,certified_below_threshold,0.5,auprc,5,0.9108092261098785,0.058275176264026486,0.8384510377538582,0.9831674144658987
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,0.7698685782556751,0.04940839955947543,0.7085199473138077,0.8312172091975425
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,certified_below_threshold,0.9,auroc,5,0.9503850574712643,0.09017078286181764,0.8384232427018964,1.0623468722406324
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,certified_below_threshold,0.9,auprc,5,0.9868680905461418,0.027799116904631375,0.9523509279038034,1.0213852531884802
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,0.917214568894213,0.038430424914269665,0.8694968938424914,0.9649322439459347
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,pgd_failure,,auroc,5,0.775711155674391,0.017920739421259733,0.7534596187138218,0.7979626926349601
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,pgd_failure,,auprc,5,0.6208737926552683,0.018752703511993474,0.5975892358354368,0.6441583494750999
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,pgd_failure,,prevalence,5,0.35200000000000004,0.010954451150103302,0.33839825238683496,0.3656017476131651
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auroc,5,0.8371971595655806,0.08824439792751225,0.7276272676158217,0.9467670515153395
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auprc,5,0.8927837021910119,0.06974373147479006,0.8061854217183744,0.9793819826636494
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,0.7508752052545157,0.05025725971794311,0.6884725752143694,0.8132778352946619
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auroc,5,0.9482725808812764,0.09319309821060963,0.8325580659520948,1.063987095810458
